entry_n,entry_vwap,exit_n_120,exit_n_14400,exit_n_1800,exit_n_30,exit_n_300,exit_n_3600,exit_n_43200,exit_n_60,exit_n_86400,exit_n_900,exit_vwap_120,exit_vwap_14400,exit_vwap_1800,exit_vwap_30,exit_vwap_300,exit_vwap_3600,exit_vwap_43200,exit_vwap_60,exit_vwap_86400,exit_vwap_900,n_buys_pre,t0,token,vol_usd_pre
27,3.639395855873842e-05,4,5,5,24,3,36,49,3,13,5,3.027282116480215e-05,3.50993630023425e-05,3.0456944423900105e-05,3.719898097782489e-05,3.506345374756759e-05,4.565794744437278e-05,2.9433358577346524e-05,2.963661798145258e-05,1.9138762574809436e-05,2.9653007219720094e-05,1,2026-08-12 01:22:30,0x9b08423da6b1d9209419cfbbc46b8147e6eb7955,20.008880121024884
328,3.613245421034819e-05,112,8,26,224,82,15,3,104,1,31,4.934305454320356e-05,3.518770068526296e-06,7.729539480828647e-06,3.411279765221723e-05,2.5823529219435307e-05,3.0484165047729917e-06,3.081272101441495e-06,3.956439629952935e-05,2.4695577934952904e-06,1.0577765809930932e-05,67,2026-08-13 02:25:40,0xee88c9018d4dfad7782e787d3a18fdffb303849f,5059.183090172415
7,4.0010057792365306e-05,4,32,7,1,5,14,15,6,3,0,4.2039409284188906e-05,8.897431679255908e-05,5.777089550916007e-05,3.776618508496829e-05,5.9022722959814314e-05,9.211565857605904e-05,9.06411973948319e-05,4.001127888410611e-05,2.5947538980165892e-05,4.396322289705956e-05,2,2026-08-13 18:09:37,0x21607690ce1677f49d85600b0e7ccd34431bd0e2,20.949459728452027
15,3.957034153957082e-05,5,13,24,10,16,47,8,5,36,47,3.8854130455944215e-05,1.6065501559071422e-05,5.250865855306236e-05,4.085529212742451e-05,4.1686316821019615e-05,3.5449363246913985e-05,2.1141099720912232e-05,3.841713852122967e-05,6.581811734591786e-06,5.9563990348437107e-05,3,2026-08-14 03:05:32,0x9fe4d977d595c0c347711d5d6150f4ebfa5cdc6c,21.731821486302284
5,3.574331512886537e-05,0,137,901,5,4,482,206,0,12,127,3.1215513048808134e-05,0.000795247121308908,0.0015739686759213408,3.574331512886537e-05,3.5876861793372673e-05,0.0007520808619988684,0.0002972555979912596,3.1215513048808134e-05,8.801163672744037e-05,0.000207960119830261,1,2026-08-14 05:15:07,0xfed508e349c47f669e57c1a1ba476e5e0e6b918e,0.002999037
0,,0,1,5,0,0,0,0,0,0,0,,1.341246107588313e-08,2.4659303366231955e-06,,0.00013446903237870263,9.348694910185599e-05,1.341246107588313e-08,,1.341246107588313e-08,0.00013446903237870263,0,2026-08-14 05:36:14,0x39f55fe979a4ef256c2df270b6294c3bdcab1d56,0.0
0,,0,0,0,0,0,2,0,0,0,0,,5.870656278647607e-05,4.452586897907151e-06,,,2.8774955497366696e-05,2.6846051827384633e-06,,2.413327619398549e-06,0.0006127364344889439,0,2026-08-14 06:34:50,0x25dc37c6ac22ef67d8b5d477e64967ae38248922,0.0
92,3.731007167366511e-05,68,0,2,52,39,2,0,40,0,82,4.505269597251071e-05,2.1697277652900202e-06,2.5409251398588477e-06,3.249570896478269e-05,2.597951364455703e-05,2.2413997965887285e-06,2.106591141651126e-06,4.070400339039895e-05,2.0413839515527394e-06,1.0335023128260373e-05,22,2026-08-14 16:42:04,0xecf88c0c3f2110481737acf6d191ecd35a72f07a,1888.0535406261245
3,4.160796234685695e-05,4,10,8,1,0,24,8,2,20,2,4.5027032070001095e-05,2.905636684694522e-05,5.2581565755975295e-05,4.150564435361796e-05,4.411345970398849e-05,4.954635931047884e-05,1.7604365744294395e-05,4.170003099914498e-05,1.8509212502046516e-05,4.635260124299736e-05,3,2026-08-15 20:23:47,0x7ea85bd98ce15a8eb3de41933bdffdb8859aadb4,62.61580151143403
96,0.00018232460357923337,49,6,446,26,107,51,5,70,4,125,0.00017595476930265267,5.310764569470006e-06,3.17979151441215e-05,0.00016922278346035002,0.0003349515135132906,6.039565863849057e-06,5.213229506834555e-06,0.00018904806695196666,3.325462503092053e-06,0.00014052876096091796,101,2026-08-16 16:07:04,0x617413c598ec4e06a31de2bd145d248f5a67f74f,125865.922327854
9,3.629993416421722e-05,11,39,63,7,14,32,18,2,61,24,3.68688951466723e-05,3.1420504231162575e-05,3.328370625273237e-05,3.633126107049899e-05,3.131868001315756e-05,4.664750223477437e-05,1.8562731395923443e-05,3.604335220062354e-05,1.4485158339335244e-05,3.459281158153194e-05,7,2026-08-17 14:42:57,0x9962c469c2b9cbaef14d60be50e82df4925fa4ac,253.97899662301143
1,1.391296739498793e-05,0,0,0,1,0,0,0,0,0,0,1.391296739498793e-05,3.5786407664273495e-06,4.6146240047495785e-06,1.391296739498793e-05,5.121146634114914e-06,3.5786407664273495e-06,2.391315102582089e-06,1.391296739498793e-05,0.00018681660214624993,4.6146240047495785e-06,0,2026-08-19 15:36:37,0x1c3aa83b4ef4692edaf5a5517210b052d33b34c5,0.0
4,3.609698213087975e-05,7,13,6,1,9,23,14,3,18,5,5.045694143780516e-05,1.913516566202588e-05,3.6532041174462286e-05,3.864026628972453e-05,4.503556462312939e-05,1.56623896144562e-05,9.163246498518893e-06,3.531378921162563e-05,2.099356750979636e-05,3.626038131140029e-05,18,2026-08-19 21:16:44,0x141d1cfa7b93692e2a959185ce845e4e48fa0074,962.8720916792697
378,5.565246968890315e-05,73,2,34,256,51,68,4,122,12,13,7.305117604615735e-06,4.5056726205028234e-06,2.7613863264371192e-05,6.187858914037176e-05,2.3922082852964465e-05,2.4079140487469424e-05,4.102893718834269e-06,4.1988108967877865e-05,3.2660611649100942e-06,2.6463870352866547e-05,102,2026-08-20 19:31:19,0xa8f67ec33e4059f19f1109b8046f2e1655e29aa8,15582.188643203408
10,3.422700590477137e-05,9,0,0,7,0,0,0,3,0,0,3.7526043553930766e-05,2.4416262284802676e-06,2.4440358809845203e-06,3.530663025721458e-05,2.4595738541770015e-06,2.4440358809845203e-06,2.4416262284802676e-06,3.3218981192663956e-05,2.4416262284802676e-06,2.4408071519138984e-06,3,2026-08-21 16:43:08,0x47b757e2e58f272ccbcaa551e366b14f600cde88,565.0298713200054
3,5.381906340693004e-05,9,10,19,1,2,5,452,2,5,23,7.434226017938726e-05,0.0003590030661643157,0.00020315516083073483,5.35964821950066e-05,8.629712719052477e-05,0.0003283090418032483,0.00044759008929922507,6.661533873426291e-05,0.0003981819172396842,0.0001876843570233082,3,2026-08-21 23:22:57,0x97f68328cf8ad42edc771355bdedac657f4949b9,70.6311684
89,5.210837207192967e-05,45,0,22,42,26,2,11,47,5,30,3.924638353643895e-05,3.979006889277831e-06,1.513374629321931e-05,5.026672086673406e-05,3.564610352690569e-05,4.621938319279612e-06,3.843326186632787e-06,5.393378467692913e-05,3.174116203676586e-06,2.7009205278541576e-05,20,2026-08-24 20:40:05,0x85beef3b242599ad8e06faae28ba01c350f7ca8f,2561.1292015310555
57,5.074779119353444e-05,32,885,1206,20,165,564,2966,37,1962,935,6.364744667902314e-05,0.0019081851849567122,0.0003427002389289786,6.129586278176369e-05,0.000215863612690985,0.0007668094588052681,0.004245971703987499,4.7503263682637244e-05,0.006198798673138484,0.0012104980693706058,21,2026-08-25 01:35:27,0xee5576fa1bcaa380e591d01245f406f3f384eb01,2158.9954277432976
50,5.1656053254908744e-05,9,53,16,26,7,12,67,24,36,3,2.527281308981756e-05,5.85769676555203e-05,4.540769728285202e-05,5.667727583160695e-05,3.261634327725297e-05,4.184299517436123e-05,4.6845009444099545e-05,4.549686264615281e-05,4.351216178314666e-05,3.519921459411217e-05,13,2026-08-25 01:59:49,0x2db219a4c16f1bae611361d21421fde06f447f47,1373.19081304725
18,5.523090233664861e-05,11,62,127,8,9,94,168,10,243,17,6.515506694535016e-05,0.00011329654589852519,6.177947784628906e-05,5.538423783359075e-05,5.304271389597484e-05,9.785278374525894e-05,0.00010102545069300417,5.519709276456465e-05,9.751150256234696e-05,6.394762503894592e-05,5,2026-08-25 12:12:34,0x6547911e5b8f3cfa9e6bca37ddde3009e83faa2d,465.8788581343353
0,,0,0,0,0,0,0,0,0,0,0,0.00012615639129126617,0.00012428464057252607,0.00012615639129126617,0.00012615639129126617,0.00012615639129126617,0.00012615639129126617,0.00012428464057252607,0.00012615639129126617,0.00012428464057252607,0.00012615639129126617,2,2026-08-25 17:31:04,0xd6172940c21d60dd37c9ceaea1a231816746b8a4,0.6875196665591241
14,3.8266725019709046e-05,13,2,16,8,16,38,2,6,4,31,4.4110347598493354e-05,3.878103179589833e-06,2.1354448593694478e-05,3.671796203092857e-05,4.6752943803703257e-05,3.791768966653413e-05,3.2799543539456427e-06,3.9444296010047126e-05,2.82316804089976e-06,1.592571322472324e-05,15,2026-08-25 19:05:34,0x059ba292f5dd26f835fdaa79dc90d9991bf4f52d,1169.9152192314882
0,,0,0,0,0,0,1,0,0,0,0,,2.8761911360183895e-05,,,,2.8761911360183895e-05,2.8761911360183895e-05,,2.8761911360183895e-05,,0,2026-08-25 19:11:35,0xce366442dc4c219ef20b0c15c444624fceea5293,0.0
0,,2,0,0,0,1,0,1,0,0,0,6.163610741966999e-05,3.072353987580031e-05,3.072353987580031e-05,4.364422575405415e-05,3.072353987580031e-05,3.072353987580031e-05,9.11108105936486e-06,4.364422575405415e-05,1.3340754416160623e-05,3.072353987580031e-05,1,2026-08-26 00:26:43,0x2eeb5f7989b42e7d52d103bca75de29dd30059a3,0.5889418454444104
1,4.6235080916499406e-05,0,0,0,0,0,0,0,1,3,0,4.6235080916499406e-05,6.913672921684528e-06,4.6235080916499406e-05,3.6088068779294865e-05,4.6235080916499406e-05,6.913672921684528e-06,6.839439629773831e-06,4.6235080916499406e-05,2.8852987266973036e-05,4.6235080916499406e-05,1,2026-08-26 15:45:21,0x50291a017916d6b4ef376c8a5bf71af6d8b09351,0.699125438276
182,9.990345293242145e-06,34,0,3,130,14,1,0,52,3,3,1.0861296073758882e-05,3.559813780380743e-06,4.797699539559946e-06,1.1559993323193463e-05,4.250406054188873e-06,4.209108807492085e-06,3.391249854982016e-06,7.348958049768835e-06,2.871988063685862e-06,3.1766020583742194e-06,233,2026-08-26 17:29:44,0x28173a4a8f7fd40c0c2a00043082f4fb0e2ae876,21319.603975238708
57,7.244046859166455e-05,18,8,6,19,15,14,15,38,24,15,4.38605518843071e-05,6.460320111797555e-05,4.0537662559231e-05,8.823984504131468e-05,0.00010391877901081434,4.3930570743774055e-05,9.953707587690086e-05,6.537587587467638e-05,6.518443388388184e-05,5.9817283206676216e-05,40,2026-08-26 19:06:57,0x397de4ed08b189039ba732774e677cbf549ac63b,7215.781845009625
1,5.4943426731916566e-05,0,0,0,0,0,5,2,1,0,9,5.4943426731916566e-05,1.5640407803956927e-05,0.00017882976938229174,,7.137718984667274e-05,0.0004998296962381568,8.043403999709685e-06,5.4943426731916566e-05,5.574286375618399e-06,0.0004139802514385904,0,2026-08-26 20:40:26,0x1f95b4a6b52f9dec6d034d5e4c7043caf4582d1b,0.0
439,2.8392284246843516e-05,195,0,10,269,60,19,2,170,1,31,4.1497716507370734e-05,6.049014598694562e-06,1.4669660569425344e-05,4.09470155414316e-05,2.1056028595182418e-05,8.22217969362768e-06,6.340454746733925e-06,1.8249990168116378e-05,4.282257182152101e-06,1.1031104951150369e-05,133,2026-08-26 21:44:18,0xd553aba1761540f535d2800408c69b3506cacca6,15372.64484624423
0,,0,0,0,0,0,0,0,0,0,0,,8.890356642048184e-06,0.00017450672107221105,,,0.00017495805700805535,7.3658497172305265e-06,,5.0964428971176166e-06,9.585626507683861e-05,0,2026-08-27 09:13:08,0x3b1b1728f5c4d96fdcfe77ded2bf4a98517d3eb1,0.0
0,,0,0,0,0,0,0,0,0,0,0,,3.497952991663724e-06,9.226779424658448e-05,,,9.226779424658448e-05,0.00022915425645229285,,0.00022915425645229285,9.226779424658448e-05,0,2026-08-27 12:01:55,0x050c883fcdb02bdf99eb18722d10c935c62546c9,0.0
327,0.0001275300349108577,98,14,19,207,31,21,515,120,143,12,0.0001198548811416288,3.271459715406733e-05,4.264896257419516e-05,0.00012546847206938377,0.0001246824761972634,2.521739016683737e-05,0.00012259015546991085,0.00013102005143331564,8.055525556609328e-05,4.059859671638589e-05,108,2026-08-27 16:45:13,0xc4f36c7c1d00dcaab1d01159466afa189bfc7161,15784.051877118873
232,3.942751522836219e-05,84,28,220,150,69,84,68,82,165,115,5.670355570335061e-05,4.279479975131185e-05,0.00020809910023684985,3.9655930914013585e-05,6.190975406103847e-05,6.161917210605756e-05,4.6881721141625074e-05,3.906989461622481e-05,0.0001001572459333392,6.97392734422604e-05,197,2026-08-27 16:47:47,0x45603e50c0f59210bdbeda29eadad4d8dcb15aac,22127.787128480526
0,,1,0,0,0,0,0,1,0,1,0,3.538059437907276e-05,2.8572597287734726e-06,2.8899851472819513e-06,,0.00016808802438492574,2.5656186867258876e-06,2.1232016133187026e-06,,1.995017354971779e-06,6.173668099781517e-06,0,2026-08-27 19:03:39,0x738d788a5c6e7bd13968a030888f659b879844bb,0.0
0,,0,3,1,0,0,0,2,0,32,0,,0.00010761235235058286,0.00015806239735505285,,0.00014095025169859617,6.126030455940608e-05,9.553472257872686e-05,,0.0006206581343415356,0.00022495322220388844,0,2026-08-28 02:29:40,0x9d07db5c2394d8e3ec59c3eedc9735b2be4fd523,0.0
57,6.441503889638504e-05,53,1064,109,34,30,117,188,23,118,232,6.704948912856109e-05,0.0001913138945505983,0.00017128063080832918,6.27501716955788e-05,0.00010570858858361641,0.00012063444441681448,0.00014009991079150087,6.772213628717977e-05,5.817325819632619e-05,0.00016611641825268385,33,2026-08-28 12:13:30,0xd5f1dd001bd473be32c6cfa6260a9c438d397011,3097.2440833603905
96,4.874937298072774e-05,67,15,166,33,31,120,8,63,3,92,5.589370436868335e-05,4.067971714282402e-06,0.00012278894294895064,4.452566592321722e-05,2.7677931574983738e-05,7.360930169668324e-05,3.5728680885368444e-06,5.006879980854618e-05,3.3766179124513667e-06,6.153485447133518e-05,36,2026-08-28 12:30:29,0xd8ed36fd63d1879e4c8019ad7441d1d95cd1c3c1,3316.126037337921
0,,0,57,23,0,0,67,9,0,7,0,,0.00018285620308093376,0.00011137327996876526,,,0.0002534473293214271,2.7469175547241176e-05,,0.0001608583550089168,,0,2026-08-28 12:50:15,0xae3ea7cc7e2f2d604f5686e49195f78dc846d6fe,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,9.620115965933773e-05,,9.620115965933773e-05,,0,2026-08-28 13:52:27,0x36ffc5bbf635bf7ea290cd52d1d948c1461a43eb,0.0
0,,0,3,0,0,0,1,0,0,2,0,,4.925813572369127e-05,0.00011534650886724315,,7.050559904122497e-06,2.0926903123767437e-05,1.3299328854802724e-05,,2.100250920603234e-05,4.825319030982802e-05,0,2026-08-28 19:41:21,0x58c4c86469abebfb89221cd2694957e9ef964615,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-28 20:12:44,0x5b760513a16e087f0be1b4a97cc5dd7bf880f9e4,0.0
9,6.231357589224073e-05,5,5,1,2,3,8,0,7,0,1,8.005556178761905e-05,9.62767812809383e-05,0.00011779986898018562,6.031807095971495e-05,8.37641503317067e-05,9.851239569939946e-05,8.087612428027603e-05,6.512362220472553e-05,7.583232648059847e-05,0.00011838908998455223,6,2026-08-28 20:30:08,0x2768076f421c74729bad394ae58d4af76f748e4f,85.87425975673804
142,6.396135755442135e-05,102,11,399,84,73,247,23,58,22,324,8.773154420771872e-05,1.472244822055059e-05,0.000373130015386356,6.779721793139057e-05,6.900147865446101e-05,3.0601443429085816e-05,7.133502120326337e-06,5.8457577196211406e-05,5.332810627571273e-06,0.00022018977097537778,58,2026-08-28 23:52:15,0xb99f2342891c9bfef35840f8f9cff53c5417cde9,6195.23695371949
0,,0,168,11,0,0,36,1670,0,1535,0,,0.0009806984455276333,0.00012867948120268415,,,0.0002698185731453475,0.0022212228221770063,,0.007866996235284722,0.000110146970626154,0,2026-08-29 00:10:51,0xcacb0e9caccee63ec4d82952e561a291c68bcb68,0.0
88,5.279074582944118e-05,15,5,28,58,18,14,33,30,112,31,7.244810256563874e-05,4.427510194383175e-05,4.3592578608704825e-05,5.159444477649486e-05,6.754415019448642e-05,4.424155254596775e-05,7.822130845118508e-05,5.489698685283296e-05,0.00020332616012984679,5.578311798661022e-05,53,2026-08-29 05:01:24,0x4c1d893c5223e7fc01b11b5211fc5366da458bc8,4312.241547049214
28,4.5016212893307825e-05,12,69,59,19,8,88,99,9,265,45,5.160013286606486e-05,0.00013948824283979886,0.00013480448693319183,4.489743911148822e-05,5.672100995113679e-05,0.00010613773177323098,8.313052509246548e-05,4.531940994120296e-05,0.0001312529536641403,9.058081282579155e-05,17,2026-08-29 05:25:52,0xdee52f2ab639b6942b0d0f0565400b93b7a0fbe5,682.5259642100394
0,,0,3,0,0,0,0,0,0,2,0,,1.3837670075175808e-05,1.4972284192931732e-05,,5.881130698303436e-06,1.4972284192931732e-05,6.187412551841085e-06,,3.5109167846997822e-06,5.881130698303436e-06,0,2026-08-29 12:18:12,0x703dd54b609d2f9ad7d432e1227596d136926ad0,0.0
151,4.5766783933017576e-05,70,10,522,75,65,14,0,76,4,198,4.261266955087794e-05,3.5230438424588356e-06,7.932274090024381e-05,4.969961951342023e-05,4.5863084262844984e-05,3.3401690446363383e-06,3.2135877312773725e-06,4.2319282674235316e-05,3.2035616900515287e-06,5.9875279805005315e-05,14,2026-08-29 13:27:50,0x2809463ae3cf754c05ab585fc3e9df8cd4c70e5a,1567.3229775702814
97,4.626988223764118e-05,34,0,1,44,0,0,0,53,0,0,4.926382604827353e-05,2.562216159300596e-06,2.599929264585621e-06,4.74088233939319e-05,3.06772546751046e-06,2.562216159300596e-06,2.5783194450307393e-06,4.540797201948046e-05,2.574011250477527e-06,2.642056319834493e-06,25,2026-08-29 15:09:52,0x2be0bf7c242231a34f821e7b8d8c2d1bcf8d56dc,4382.828832869511
182,6.0764315951208335e-05,111,5,332,122,20,96,16,60,3,65,9.455567082567449e-05,1.9008901463315306e-05,0.00011755346776297762,6.565112902747569e-05,6.397773225336557e-05,9.806107473600643e-05,8.133249715708833e-06,5.0697988129522886e-05,5.852738118852694e-06,6.79916451990857e-05,73,2026-08-29 15:23:48,0x09099714fe05cad489c660be8cf60d6a8b14b851,6977.087959962125
0,,0,9,11,0,0,0,4,0,49,5,,6.534121043286121e-05,8.230728910891591e-05,,0.0001150429364908014,0.0018816750490661077,3.226890139029012e-05,,1.902263044919655e-05,0.0018301640976595074,0,2026-08-29 16:12:39,0x468594b2b41b1387d38dab1768c3ce550f23b06b,0.0
61,3.076020049649475e-05,12,0,6,46,10,3,0,15,3,5,2.7524419460239122e-05,5.666243754635902e-06,5.545158278079965e-06,3.108328046942503e-05,2.0324712102240182e-05,6.763037687843231e-06,3.628851954585793e-06,2.9489451805082735e-05,3.735391689286638e-06,7.992012323539918e-06,33,2026-08-29 17:49:58,0xa2f1aecc19197cd3066edcfd0092d9c948075807,3628.12081649015
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-29 18:12:58,0x02f6611f6e0ec7282c69b2c60b8e9f6f1ae20eea,0.0
5,2.6386551216051563e-06,1,0,1,3,0,0,0,2,0,0,2.5863461622435716e-06,2.6371732493499743e-06,2.514488290182373e-06,2.7851308566071866e-06,2.6417400952480946e-06,2.6371732493499743e-06,2.552710880983581e-06,2.6207382400398232e-06,2.5398314048934086e-06,2.6417400952480946e-06,22,2026-08-29 20:03:51,0xd6ee23748287d7ef4aaaee7ad155f2978cff9664,2001.9353475006387
0,,0,0,1,0,0,4,1,0,3,1,,8.42317984860218e-06,0.0002459974755255933,,0.00010985964480216432,3.294990078741149e-05,3.92311863965435e-06,,7.466748952298701e-06,0.000555859085529685,0,2026-08-29 22:27:24,0x2a7a31907142c134e7c0b42a87cbb65f86e316fa,0.0
0,,0,1,0,0,0,0,2,0,0,0,,5.292037185804056e-05,2.6983338769872603e-05,,,3.5198195396653526e-05,2.899967696259923e-06,,2.9937927501967033e-06,,0,2026-08-29 23:46:13,0x5fbc0e0cc7dcc7759c2c152b9aeb070a5d9be17b,0.0
1,4.196737483219697e-05,0,1,1,1,0,0,0,0,0,2,4.2547245049696976e-05,3.3604355480617055e-05,3.672792398029072e-05,4.196737483219697e-05,4.2547245049696976e-05,3.672792398029072e-05,3.404510724283865e-05,4.196737483219697e-05,3.3422697965372326e-05,4.140883075443534e-05,1,2026-08-07 16:17:50,0xd909ee8a68812dcb082128a08ec05be2804825af,190.32750000000001
0,,0,0,0,0,0,0,0,0,0,0,,6.778348386079721e-06,4.5112139378832665e-05,,,4.5112139378832665e-05,6.778348386079721e-06,,6.778348386079721e-06,4.5112139378832665e-05,0,2026-08-07 23:15:50,0xf3fbe8e262d375d0d13392bc244bd2e903583c74,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-07 23:52:48,0x61c91b626dcb95e093d948f5e5e4f068885b1953,0.0
11,4.336440253356439e-05,13,6,24,2,13,37,29,9,55,12,4.406794761466511e-05,5.321989420725642e-05,7.643167329966853e-05,3.8985327649151734e-05,6.0295695994023866e-05,6.549153209721499e-05,4.1569351438028006e-05,4.426058602407259e-05,2.6650692754809372e-05,7.473989464881818e-05,7,2026-08-10 13:57:58,0xd4dc6b48ad73ec51e71d9b8f65568f88609b92c1,489.4500897
0,,3,145,0,0,1,4,226,0,107,1,3.860201430291219e-05,6.780753091508384e-05,3.9223836418079634e-05,3.649538798565914e-05,3.9608654062509636e-05,4.5492586173006283e-05,7.29717063069637e-05,3.649538798565914e-05,2.3013959336698088e-05,3.99784866219447e-05,1,2026-08-12 03:54:06,0x1ec72a220d35854b4ec348435b37a100c58d6698,136.221723
314,5.3746836997361045e-05,51,1,1,170,31,2,143,144,63,17,3.9509983594396826e-05,7.964837634708257e-06,8.900404166451657e-06,5.309307691963423e-05,3.5171121237281064e-05,8.516867826784758e-06,3.396814785007939e-05,5.5140047406476155e-05,2.8718276397968957e-05,2.465028456074528e-05,41,2026-08-13 18:52:52,0xfa94473b453baf93df2db8ab8101b9da518a10c0,6725.715541324335
0,,0,1,0,0,0,0,0,0,0,0,0.05197711151204175,6.652416387803751e-05,0.00012008494975937963,0.05197711151204175,0.05197711151204175,0.00021750984585437643,8.266009251264912e-05,0.05197711151204175,7.17651752411659e-05,0.05197711151204175,1,2026-08-14 05:40:04,0x72b22451c5698a54de5d00a946d75f25a48f4fd9,729.326295979424
2,8.348006879814637e-05,0,3,9,2,1,5,0,0,0,0,0.0001369037500617104,0.0001353780630297078,6.327913014349257e-05,8.348006879814637e-05,0.00017258403691823774,8.290142216370085e-05,0.0005553190444041437,0.0001369037500617104,6.02925824954916e-05,4.67130851473459e-05,0,2026-08-14 05:59:27,0xba334dcab2e956c466a6394403c6dd15cd04e838,0.0
11,4.514034113121591e-05,6,3,11,5,11,6,5,6,2,10,5.0779843042635894e-05,4.8636926135517736e-05,8.065156678811104e-05,4.228905513073754e-05,5.9764978692714414e-05,6.680484634498783e-05,5.5400400068134354e-05,4.7312315982111675e-05,5.431593117401323e-05,6.613433092460074e-05,5,2026-08-14 13:10:26,0xc1dba4c70d69296ede3a7e35d613374b806c9676,46.03878336483634
68,2.6670505029010423e-05,9,4,14,48,3,12,3,20,4,16,2.5344648310676455e-05,3.533427708586066e-06,1.4629659539896713e-05,2.6811674163334026e-05,1.4857443518992256e-05,3.3030933765319294e-06,3.0564308933255938e-06,2.641436092487186e-05,2.7560774629345907e-06,1.1186358689642749e-05,20,2026-08-15 19:11:29,0xf8247484ca6d354c019de7b552a9df899485359c,973.1185005974392
7,3.823900770110524e-05,4,3,8,1,2,3,4,6,0,0,2.9337397793308002e-05,1.2137919828774628e-05,2.2608322165488895e-05,4.2149355993750055e-05,2.5253873053844544e-05,2.1296049293174103e-05,8.271809372188285e-06,3.819836940625696e-05,8.35738004574057e-06,2.596336360075291e-05,3,2026-08-18 12:02:17,0xab106f4108226afa8c08ce21d09b51eeccf51dd8,63.06183762988965
